"Opioid Inclusion Table - Finalized by HealthInsight. Revision Date  May 25, 2017",,,,,,,,,,,,,,
Exclude HTPP All,"Exclude HTPP Pill Ct (Measure part 1, part 2)",Exclude PIP All,NDC_Numeric,NDC,Product_Name,Generic_Drug_Name,Master_Form,Class,Drug,LongShortActing,DEAClassCode,Strength_Per_Unit,UOM,MME_Conversion_Factor
,,,52959031260,52959031260,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959031284,52959031284,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959031288,52959031288,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959031290,52959031290,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959032400,52959032400,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032401,52959032401,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032402,52959032402,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032403,52959032403,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032405,52959032405,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032406,52959032406,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032408,52959032408,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032410,52959032410,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032415,52959032415,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032420,52959032420,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032424,52959032424,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032425,52959032425,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032428,52959032428,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032430,52959032430,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032440,52959032440,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032442,52959032442,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032445,52959032445,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032450,52959032450,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032460,52959032460,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032475,52959032475,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032484,52959032484,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959032490,52959032490,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959036400,52959036400,ANEXSIA,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959036430,52959036430,ANEXSIA,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037100,52959037100,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037102,52959037102,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037104,52959037104,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037112,52959037112,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037115,52959037115,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037118,52959037118,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037120,52959037120,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037124,52959037124,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037130,52959037130,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037135,52959037135,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037140,52959037140,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037150,52959037150,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037160,52959037160,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037175,52959037175,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037190,52959037190,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959037200,52959037200,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037202,52959037202,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037220,52959037220,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037230,52959037230,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037240,52959037240,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037250,52959037250,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037260,52959037260,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959037290,52959037290,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038000,52959038000,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038002,52959038002,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038008,52959038008,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038010,52959038010,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038012,52959038012,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038014,52959038014,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038015,52959038015,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038016,52959038016,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038020,52959038020,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038024,52959038024,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038028,52959038028,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038030,52959038030,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038035,52959038035,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038040,52959038040,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038042,52959038042,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038045,52959038045,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038060,52959038060,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038075,52959038075,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038084,52959038084,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959038090,52959038090,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959040320,52959040320,LORCET 10/650,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959040330,52959040330,LORCET 10/650,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959041501,52959041501,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041502,52959041502,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041510,52959041510,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041512,52959041512,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041515,52959041515,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041516,52959041516,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041520,52959041520,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041524,52959041524,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041528,52959041528,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041530,52959041530,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041535,52959041535,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041540,52959041540,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041542,52959041542,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041545,52959041545,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041550,52959041550,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041556,52959041556,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041560,52959041560,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041570,52959041570,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959041590,52959041590,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959045330,52959045330,LORTAB 10/500,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959051320,52959051320,VICODIN HP,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052100,52959052100,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052102,52959052102,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052103,52959052103,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052110,52959052110,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052112,52959052112,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052114,52959052114,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052115,52959052115,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052116,52959052116,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052118,52959052118,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052120,52959052120,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052124,52959052124,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052128,52959052128,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052130,52959052130,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052140,52959052140,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052142,52959052142,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052150,52959052150,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052160,52959052160,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052180,52959052180,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052184,52959052184,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959052190,52959052190,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959053324,52959053324,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959053330,52959053330,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959053340,52959053340,NORCO,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,10.00,MG,1
,,,52959073500,52959073500,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073502,52959073502,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073503,52959073503,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073512,52959073512,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073528,52959073528,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073530,52959073530,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073540,52959073540,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073542,52959073542,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073550,52959073550,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073560,52959073560,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073580,52959073580,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073584,52959073584,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073590,52959073590,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,7.50,MG,1
,,,52959073702,52959073702,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073715,52959073715,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073720,52959073720,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073725,52959073725,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073728,52959073728,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073730,52959073730,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073740,52959073740,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073742,52959073742,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073745,52959073745,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073750,52959073750,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073760,52959073760,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959073790,52959073790,HYDROCODONE BITARTRATE-ACETAMINOPHEN,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
,,,52959079530,52959079530,HYDROCOD BIT & ACET,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,2.50,MG,1
,,,53121010501,53121010501,ONCET,Acetaminophen/Hydrocodone Bitartrate,Tablet,Opioid,Hydrocodone SA,SA,2,5.00,MG,1
